Row ID,Order Date,Customer ID,Customer Name,Gender,Segment,Product ID,Category,Sub Category,Product Name,Quantity,Price per Unit
3208,unknown,CUST-8195,Kumari Rani,Female,,PROD-999,Furniture,Chairs,Executive Chair,4,6803.64
4457,2022-10-14,CUST-6353,Nitin Kulkarni,Male,Corporate,PROD-902,Furniture,Chairs,Mesh Chair,7,6768.62
4297,29-10-2023,CUST-9578,Sunita Jadhav,Female,Home Office,PROD-653,Office Supplies,Storage,Desk Organizer,5,NA
1242,27-08-2023,CUST-4786,Bhavna Mehta,Female,Consumer,PROD-783,Office Supplies,Storage,File Box,5,"4,158.38"
2846,2022-08-28,CUST-6221,Rajesh Sharma,Male,Consumer,PROD-379,Furniture,Chairs,Mesh Chair,1,3669.44
6820,2023-08-19,CUST-6471,Priyanka Sinha,Female,,PROD-683,Technology,Laptops,Ultrabook Laptop,7,₹2573.42
5970,2020-10-28,CUST-2625,Sunil Choudhary,Male,,PROD-337,Technology,Copiers,Laser Copier,3,665.36
2042,2021-08-10,CUST-8112,Priya Iyer,Female,Corporate,PROD-161,Office Supplies,Paper,Printer Paper,5,3555.36
4982,2023-01-30,CUST-5680,Aditya Ghosh,Male,Home Office,PROD-456,Office Supplies,Binders,View Binder,2,4473.98
2315,2022-04-12,CUST-2284,Latha Pillai,Female,,PROD-855,Technology,Laptops,Gaming Laptop,2,577.58
4106,2022-08-23,CUST-4163,,Female,Home Office,PROD-188,Furniture,Tables,Office Desk,8,1490.4
6267,2023-08-28,CUST-3856,Vijay Rao,Male,Corporate,PROD-842,Furniture,Chairs,Executive Chair,7,3738.45
5769,2023-06-12,CUST-3128,Rachna Bhat,Female,,PROD-697,Office Supplies,Paper,Printer Paper,2,7293.78
14,2025-02-06,CUST-4502,Rajesh Sharma,Male,,PROD-985,Technology,Phones,Smartphone,7,91.0
3776,2022-07-14,CUST-8146,Priya Iyer,Female,,PROD-576,Technology,Copiers,Laser Copier,6,7380.5
7522,2022-09-04,CUST-5010,Manish Desai,Male,,PROD-183,Office Supplies,Binders,View Binder,2,7049.88
2699,2022-06-01,CUST-7157,Divya Menon,Female,Home Office,PROD-392,Furniture,Bookcases,Corner Shelf,8,3478.41
541,unknown,CUST-2923,Tanya Kapoor,Female,Home Office,PROD-546,Furniture,Tables,Office Desk,9,6990.14
2224,2020/01/15,CUST-3965,Suresh Reddy,Male,Corporate,PROD-148,Office Supplies,Storage,File Box,2,6347.22
1836,2020-12-20,CUST-2982,Sunita Jadhav,Female,,PROD-747,Furniture,Tables,Conference Table,3,"2,557.43"
4019,25-04-2025,CUST-8635,Ajay Deshmukh,Male,Corporate,PROD-305,Office Supplies,Writing,Fountain Pen,1,4991.41
134,2020-10-31,CUST-2562,Amrita Ghosh,Female,Home Office,PROD-640,Furniture,Chairs,Executive Chair,10,₹3605.59
5807,2021-04-29,CUST-2079,Priya Iyer,Female,Consumer,PROD-470,Technology,Accessories,Keyboard,4,2145.3
1723,2024-06-13,CUST-5365,Aditya Ghosh,Male,Consumer,PROD-499,Furniture,Tables,Conference Table,2,3137.49
6559,2021-01-09,CUST-1838,Kavita Joshi,Female,,PROD-307,Office Supplies,Binders,View Binder,6,3107.63
6736,unknown,CUST-9668,Tanya Kapoor,Female,Consumer,PROD-575,Office Supplies,Writing,Marker,4,3053.94
1353,2023-05-30,CUST-3989,Ravi Kumar,Male,Home Office,PROD-801,Technology,Laptops,Ultrabook Laptop,3,6828.92
9058,2020-11-12,CUST-3231,Anjali Sharma,Female,,PROD-764,Technology,Copiers,,7,7402.38
9077,2023/01/02,CUST-4256,Sangeeta Choudhary,Female,,PROD-294,Furniture,Bookcases,Corner Shelf,9,3343.43
9191,2024-01-19,CUST-3879,Sachin Yadav,Male,Home Office,PROD-716,Furniture,Chairs,Executive Chair,7,4357.18
5013,2024/08/14,CUST-9867,,Female,,PROD-842,Office Supplies,Binders,Ring Binder,10,2408.49
6794,2024-02-11,CUST-9395,Sonia Rao,Female,Home Office,PROD-166,Furniture,Tables,Folding Table,5,1811.29
2880,unknown,CUST-7385,Aditya Ghosh,Male,,PROD-325,Office Supplies,Paper,Sticky Notes,6,310.1
8736,2021-01-14,CUST-7681,Priyanka Sinha,Female,Consumer,PROD-739,Furniture,Bookcases,Corner Shelf,7,2094.98
5701,2024-06-08,CUST-2951,Rahul Patel,Male,Home Office,PROD-918,Office Supplies,Writing,Marker,8,5386.63
7416,2025-04-08,CUST-9872,Sonia Rao,Female,Corporate,PROD-832,Technology,Accessories,Keyboard,2,6437.32
4449,2025-02-14,CUST-8770,Sangeeta Choudhary,Female,,PROD-203,Technology,Copiers,Laser Copier,5,6427.63
7097,2021-12-31,CUST-1863,Rachna Bhat,Female,Corporate,PROD-961,Technology,Accessories,Charger,3,2421.34
335,2025-07-24,CUST-9640,Akhilesh Verma,Male,,PROD-982,Furniture,Tables,Conference Table,3,4496.91
2700,2023-10-01,CUST-5030,Nitin Kulkarni,Male,Corporate,PROD-343,Technology,Phones,Smartphone,8,7116.98
7606,2020-10-14,CUST-6010,Ajay Deshmukh,Male,,PROD-321,Furniture,Bookcases,Wooden Bookcase,3,3818.4
400,2024-01-26,CUST-6185,Bhavna Mehta,Female,Home Office,PROD-658,Technology,Laptops,Ultrabook Laptop,5,6604.79
1303,2024-03-11,CUST-3926,,Female,,PROD-111,Office Supplies,Storage,Desk Organizer,3,2289.56
293,unknown,CUST-6729,Rohit Kapoor,Male,Consumer,PROD-731,Technology,Accessories,Charger,1,6937.28
3883,2024-08-19,CUST-7453,Sachin Yadav,Male,,PROD-744,Office Supplies,Writing,Fountain Pen,4,80.45
2082,2021/10/12,CUST-6125,Nitin Kulkarni,Male,Corporate,PROD-976,Office Supplies,Paper,Printer Paper,4,4084.7
4253,2025-02-15,CUST-9824,Amit Sharma,Male,,PROD-490,Office Supplies,Storage,File Box,2,₹5149.17
7463,2022-04-07,CUST-1593,Sanjay Gupta,Male,Corporate,PROD-117,Technology,Copiers,Laser Copier,2,"3,894.72"
2628,2024-06-16,CUST-9870,Harish Bhat,Male,Corporate,PROD-768,Office Supplies,Binders,Ring Binder,2,1417.99
8981,2023-03-27,CUST-9482,Ila Rao,Female,Home Office,PROD-346,Furniture,Bookcases,Corner Shelf,7,5686.03
8160,unknown,CUST-3400,Anjali Sharma,Female,Corporate,PROD-114,Office Supplies,Paper,Sticky Notes,3,6912.5
6324,2020-10-05,CUST-5825,Aditya Ghosh,Male,,PROD-760,Furniture,Tables,Office Desk,3,4456.37
3909,17-11-2023,CUST-9660,Ajay Deshmukh,Male,,PROD-604,Furniture,Chairs,Ergonomic Chair,10,4008.14
3411,2025-04-01,CUST-3583,Amit Sharma,Male,,PROD-533,Office Supplies,Storage,Storage Bin,2,7098.21
7670,2022-10-22,CUST-1911,Pooja Patel,Female,Consumer,PROD-127,Technology,Copiers,Laser Copier,2,"1,114.26"
3806,2020-07-01,CUST-1800,Rohit Kapoor,Male,Home Office,PROD-948,Furniture,Tables,Office Desk,2,5932.13
10049,2021-08-29,CUST-2054,Sanjay Gupta ,Male,,PROD-690,Technology,Copiers,Inkjet Copier,6,7329.35
5297,2023-09-07,CUST-6077,Yogesh Patil,Male,Consumer,PROD-879,Office Supplies,Paper,Notebook,7,5719.55
4140,2023-07-22,CUST-4729,Vikram Iyer,Male,Home Office,PROD-642,Technology,Copiers,Inkjet Copier,7,582.97
1594,14-07-2025,CUST-1922,Fatima Khan,Female,,PROD-939,Office Supplies,Storage,Desk Organizer,4,1011.25
8449,2024-08-22,CUST-9454,Praveen Pillai,Male,Corporate,PROD-779,Furniture,Bookcases,Metal Shelf,6,₹2780.00
5130,2020-02-09,CUST-7731,Rajesh Sharma,Male,Home Office,PROD-423,Technology,Phones,Desk Phone,3,3925.96
8727,2021-05-17,CUST-6407,Rakesh Rao,Male,Consumer,PROD-696,Office Supplies,Writing,Fountain Pen,5,4415.35
377,2021-04-11,CUST-7750,Ritu Singh,Female,Consumer,PROD-448,Furniture,Chairs,Executive Chair,3,3812.62
671,19-11-2021,CUST-7274,Sachin Yadav,Male,Corporate,PROD-438,Office Supplies,Storage,Desk Organizer,10,5038.59
6495,18/3/3024,CUST-8421,Nitin Kulkarni,Male,,PROD-558,Furniture,Chairs,Mesh Chair,5,3339.98
9100,2022/09/01,CUST-8311,Sonia Rao,Female,Consumer,PROD-362,Technology,Copiers,Inkjet Copier,10,6750.62
5114,2023-01-27,CUST-8304,Neha Gupta,Female,Home Office,PROD-130,Furniture,Bookcases,Wooden Bookcase,2,5945.37
4060,2020-03-18,CUST-4204,Nisha Verma,Female,,PROD-750,Office Supplies,Writing,Fountain Pen,10,4324.16
5365,2022-09-28,CUST-9485,Amit Sharma,Male,Home Office,PROD-444,Furniture,Tables,Folding Table,6,NA
6829,2020-01-08,CUST-2561,Kumari Rani,Female,Corporate,PROD-902,Technology,Laptops,Gaming Laptop,2,"2,479.67"
648,2024-02-24,CUST-3205,Aarti Kumar,Female,,PROD-851,Furniture,Bookcases,Corner Shelf,9,697.14
6673,2023/01/14,CUST-1772,Divya Menon,Female,Consumer,PROD-912,Furniture,Chairs,Mesh Chair,five,1126.24
5111,2020-12-14,CUST-7598,Anil Nair,Male,,PROD-521,Furniture,Tables,Office Desk,10,3266.94
3366,2025-07-20,CUST-4432,Bhavika Patel,Female,Corporate,PROD-889,Furniture,Chairs,Mesh Chair,8,6546.24
10130,17-04-2021,CUST-3935,Deepa Nair ,Female,,PROD-732,Furniture,Tables,Folding Table,1,4991.45
5611,2023/01/22,CUST-8734,,Female,,PROD-857,Furniture,Tables,Folding Table,4,5018.66
2301,2024-09-18,CUST-1196,Sunita Jadhav,Female,,PROD-427,Office Supplies,Binders,Ring Binder,1,4247.94
4047,2022-10-04,CUST-4839,Praveen Pillai,Male,Corporate,PROD-524,Office Supplies,Binders,View Binder,5,1713.67
8653,2024-07-09,CUST-9681,Sunita Jadhav,Female,Consumer,PROD-187,Technology,Phones,Smartphone,2,2492.89
7206,2023-01-01,CUST-1541,Ajay Deshmukh,Male,Consumer,PROD-604,Technology,Laptops,Ultrabook Laptop,8,6063.98
7017,2024-04-15,CUST-7601,Sneha Reddy,Female,,PROD-993,Office Supplies,Paper,Sticky Notes,7,₹7313.11
9766,2021-04-12,CUST-9572,Ritu Singh,Female,,PROD-890,Furniture,Tables,Office Desk,10,5993.53
1344,2025-07-19,CUST-4094,Arjun Singh,Male,,PROD-333,Furniture,Bookcases,Metal Shelf,5,1101.88
9351,2021-12-17,CUST-8543,Nisha Verma,Female,,PROD-700,Office Supplies,Binders,View Binder,5,₹4963.79
7423,2020-06-19,CUST-9463,Bhavika Patel,Female,,PROD-477,Office Supplies,Binders,Ring Binder,2,953.37
3718,2021-02-26,CUST-2221,Rachna Bhat,Female,Consumer,PROD-941,Office Supplies,Paper,Notebook,2,4876.97
3860,2020-09-24,CUST-2225,Priyanka Sinha,Female,,PROD-429,Technology,Laptops,Ultrabook Laptop,2,5112.49
8559,2023-11-11,CUST-2896,Priyanka Sinha,Female,Home Office,PROD-837,Furniture,Bookcases,Wooden Bookcase,2,4006.75
4245,2020-06-10,CUST-1162,Pooja Patel,Female,,PROD-624,Office Supplies,Storage,Desk Organizer,4,NA
6932,2024-07-27,CUST-6161,Rachna Bhat,Female,,PROD-718,Office Supplies,Storage,File Box,1,3628.33
54,2020-07-07,CUST-8110,Meera Desai,Female,Consumer,PROD-200,Office Supplies,Binders,View Binder,3,5227.96
2144,2023-08-12,CUST-9736,Rakesh Rao,Male,,PROD-533,Furniture,Bookcases,Metal Shelf,10,2808.99
4558,29-02-2020,CUST-2818,Neha Gupta,Female,Corporate,PROD-611,Office Supplies,Storage,File Box,7,5523.31
3263,2025-08-21,CUST-1054,Shreya Kapoor,Female,Consumer,PROD-191,Furniture,Bookcases,Wooden Bookcase,3,619.96
9400,2024-04-28,CUST-3569,Tarun Mishra,Male,Consumer,PROD-642,Office Supplies,Storage,File Box,2,7019.15
5418,2020-09-11,CUST-1177,Rajesh Sharma,Male,,PROD-417,Office Supplies,Writing,Ballpoint Pen,4,₹5033.83
4530,2023-07-19,CUST-5319,Rahul Patel,Male,Home Office,PROD-630,Furniture,Bookcases,Wooden Bookcase,8,4594.59
4039,2022/03/07,CUST-7855,Fatima Khan,Female,Corporate,PROD-980,Office Supplies,Writing,Fountain Pen,9,262.39
9973,24-09-2020,CUST-1417,Manish Desai,Male,,PROD-301,Office Supplies,Binders,View Binder,5,₹301.81
4796,2021-11-01,CUST-3745,Prashant Joshi,Male,,PROD-599,Technology,Accessories,Headphones,1,6274.6
6849,2022-09-13,CUST-4369,Bhavika Patel,Female,,PROD-414,Office Supplies,Storage,Desk Organizer,2,5495.98
3630,2022-07-18,CUST-5797,Rajesh Sharma,Male,Home Office,PROD-509,Office Supplies,Binders,View Binder,10,5020.85
8050,2025-02-28,CUST-7856,Manish Desai,Male,,PROD-984,Furniture,Tables,Office Desk,3,4832.42
5898,2024-02-04,CUST-9923,Sachin Yadav,Male,,PROD-329,Office Supplies,Binders,Ring Binder,7,NA
8683,unknown,CUST-8360,Amrita Ghosh,Female,,PROD-740,Office Supplies,Binders,Ring Binder,2,337.77
8450,2023/12/08,CUST-3054,Deepa Nair,Female,,PROD-481,Technology,Accessories,Mouse,4,4880.18
7578,2021-12-17,CUST-9486,Sangeeta Choudhary,Female,,PROD-272,Office Supplies,Binders,Ring Binder,5,2503.51
7659,2023-03-09,CUST-6762,,Female,Corporate,PROD-376,Furniture,Bookcases,Corner Shelf,5,4404.23
1499,2022-11-07,CUST-9076,Praveen Pillai,Male,Consumer,PROD-907,Furniture,Tables,Folding Table,5,1954.65
8272,2025-08-20,CUST-9946,Bhavna Mehta,Female,,PROD-874,Office Supplies,Paper,Printer Paper,five,3965.49
3717,2022-07-18,CUST-2436,,Female,Consumer,PROD-192,Office Supplies,Writing,Fountain Pen,9,1359.39
2707,2023-05-05,CUST-7903,,Male,,PROD-994,Furniture,Bookcases,Metal Shelf,10,6114.4
3886,2024-05-24,CUST-1214,Yogesh Patil,Male,,PROD-967,Technology,Copiers,Laser Copier,4,1349.62
7242,2024-06-04,CUST-7536,Divya Menon,Female,,PROD-995,Office Supplies,Binders,Ring Binder,8,1158.79
1591,2021-02-04,CUST-1859,Arjun Singh,Male,Corporate,PROD-526,Office Supplies,Paper,Printer Paper,five,246.00
2342,2020-03-01,CUST-4135,Rohit Kapoor,Male,Home Office,PROD-177,Technology,Phones,Cordless Phone,4,6566.64
1327,unknown,CUST-4055,Sachin Yadav,Male,Home Office,PROD-773,Furniture,Chairs,Mesh Chair,1,2267.37
3316,2021-11-18,CUST-4002,Aarti Kumar,Female,Corporate,PROD-916,Office Supplies,Paper,Sticky Notes,5,283.36
2693,2024-05-23,CUST-7066,Kavita Joshi,Female,Home Office,PROD-126,Furniture,Tables,Office Desk,1,2548.62
5647,2025-05-20,CUST-6414,Yogesh Patil,Male,Home Office,PROD-744,Technology,Copiers,Inkjet Copier,4,7145.43
290,2021-09-04,CUST-1187,Praveen Pillai,Male,Corporate,PROD-749,Office Supplies,Writing,Ballpoint Pen,5,3968.55
4269,2025-04-02,CUST-6262,Sachin Yadav,Male,,PROD-319,Office Supplies,Storage,Storage Bin,3,4200.99
3889,2022/06/26,CUST-8528,Aditya Ghosh,Male,Corporate,PROD-351,Furniture,Chairs,Folding Chair,five,4249.2
9236,2024-07-09,CUST-9593,,Female,Corporate,PROD-216,Office Supplies,Paper,Printer Paper,2,5245.63
1536,2020-08-07,CUST-9308,Deepa Nair,Female,Corporate,PROD-172,Furniture,Bookcases,Wooden Bookcase,9,6408.12
1471,02-05-2022,CUST-2090,Shreya Kapoor,Female,Corporate,PROD-797,Technology,Copiers,Inkjet Copier,7,4144.29
1112,2020-04-25,CUST-9037,Arjun Singh,Male,Home Office,PROD-595,Furniture,Chairs,Executive Chair,3,3326.03
2947,2024-05-06,CUST-3821,Ajay Deshmukh,Male,Corporate,PROD-320,Furniture,Chairs,Folding Chair,6,5445.09
6593,2022-12-01,CUST-4359,Deepa Nair,Female,Home Office,PROD-132,Office Supplies,Writing,Marker,2,7168.29
751,2024-09-23,CUST-2615,Priya Iyer,Female,Consumer,PROD-689,Furniture,Chairs,Executive Chair,6,4382.41
1682,2020-04-27,CUST-4164,Nisha Verma,Female,Corporate,PROD-569,Furniture,Tables,Office Desk,5,206.74
1545,2021-01-20,CUST-7746,Sachin Yadav,Male,Consumer,PROD-789,Furniture,Chairs,Executive Chair,7,2396.58
4906,unknown,CUST-5390,Latha Pillai,Female,,PROD-580,Furniture,Chairs,Folding Chair,6,NA
166,2024/11/14,CUST-2083,Sangeeta Choudhary,Female,,PROD-417,Office Supplies,Writing,Marker,4,504.95
3999,2020-02-08,CUST-3543,Divya Menon,Female,Home Office,PROD-472,Technology,Accessories,Mouse,8,624.46
7909,unknown,CUST-4556,Rohit Kapoor,Male,Corporate,PROD-868,Technology,Laptops,Ultrabook Laptop,five,6697.65
9225,2023-01-20,CUST-5818,Deepa Nair,Female,Consumer,PROD-522,Office Supplies,Writing,Fountain Pen,4,2313.08
2458,2021-03-17,CUST-7031,Sunita Jadhav,Female,,PROD-132,Office Supplies,Storage,File Box,5,2907.45
597,2023-06-12,CUST-7317,Rakesh Rao,Male,,PROD-563,Office Supplies,Paper,Notebook,4,584.65
9504,2020-11-18,CUST-6297,Suresh Reddy,Male,Corporate,PROD-797,Furniture,Bookcases,Metal Shelf,8,6482.87
3531,unknown,CUST-1160,Nitin Kulkarni,Male,Corporate,PROD-377,Furniture,Chairs,Ergonomic Chair,9,"2,789.90"
6490,2025-04-06,CUST-4299,Manish Desai,Male,,PROD-800,Office Supplies,Paper,Sticky Notes,3,5763.63
4332,2020-01-28,CUST-8615,Shivam Chauhan,Male,Consumer,PROD-507,Furniture,Bookcases,Metal Shelf,2,6565.63
8507,2024/08/29,CUST-1562,Pallavi Kulkarni,Female,,PROD-318,Technology,Copiers,Inkjet Copier,1,3084.23
1695,01-08-2024,CUST-7236,Aditya Ghosh,Male,Consumer,PROD-746,Office Supplies,Binders,View Binder,2,4561.8
8045,2021-11-16,CUST-8880,Harish Bhat,Male,Consumer,PROD-553,Office Supplies,Paper,Sticky Notes,3,4869.26
4062,2020-02-07,CUST-3721,Rakesh Rao,Male,Corporate,PROD-940,Furniture,Tables,Office Desk,8,"3,938.43"
2872,2022-09-14,CUST-8406,Rahul Patel,Male,Consumer,PROD-567,Technology,Phones,Smartphone,6,5846.99
9175,2020-07-08,CUST-2062,,Female,Home Office,PROD-424,Technology,Laptops,Ultrabook Laptop,2,6670.25
9546,2023-02-01,CUST-8362,Sonia Rao,Female,Home Office,PROD-386,Technology,Copiers,Inkjet Copier,3,7080.65
4212,28-07-2020,CUST-9220,Divya Menon,Female,Home Office,PROD-108,Furniture,Bookcases,Corner Shelf,6,1178.17
4788,2023-07-18,CUST-9636,Vikram Iyer,Male,,PROD-861,Technology,Laptops,Ultrabook Laptop,4,NA
9256,2021-07-27,CUST-1429,Amitabh Sinha,Male,,PROD-987,Office Supplies,Paper,Printer Paper,10,5557.07
114,2021-03-15,CUST-3880,Rajesh Sharma,Male,Home Office,PROD-137,Technology,Laptops,Ultrabook Laptop,5,₹6584.82
1758,2025-05-02,CUST-4394,Vikram Iyer,Male,Consumer,PROD-698,Furniture,Tables,Office Desk,10,321.25
1932,2021-03-05,CUST-4351,Latha Pillai,Female,Consumer,PROD-700,Office Supplies,Paper,Notebook,6,4812.78
6283,2022-01-02,CUST-7354,Prashant Joshi,Male,,PROD-834,Office Supplies,Storage,Desk Organizer,1,4217.76
1469,2022-04-29,CUST-7780,Amitabh Sinha,Male,Home Office,PROD-167,Technology,Phones,Cordless Phone,6,6496.42
8881,2023-05-25,CUST-7861,,Male,Corporate,PROD-914,Office Supplies,Paper,Printer Paper,1,976.32
8927,2020-01-15,CUST-6101,Sunita Jadhav,Female,Home Office,PROD-185,Office Supplies,Storage,Desk Organizer,3,3975.83
769,2024-06-02,CUST-2618,Sonal Mishra,Female,Corporate,PROD-968,Office Supplies,Binders,View Binder,9,4255.25
8369,2020-05-05,CUST-6265,Sonal Mishra,Female,Consumer,PROD-915,Technology,Accessories,Charger,6,6562.57
3013,15-08-2023,CUST-4340,Manish Desai,Male,,PROD-713,Office Supplies,Storage,Storage Bin,3,6074.41
4675,2020-04-13,CUST-5954,Sneha Reddy,Female,Consumer,PROD-242,Furniture,Chairs,Folding Chair,6,5611.93
398,2021-05-09,CUST-2479,Ila Rao,Female,,PROD-506,Office Supplies,Paper,Printer Paper,2,4314.48
9095,2025-07-16,CUST-2341,Mohammed Khan,Male,,PROD-902,Furniture,Chairs,Mesh Chair,5,NA
8568,2021-01-30,CUST-2499,Sanjay Gupta,Male,Home Office,PROD-462,Furniture,Chairs,Folding Chair,5,1802.57
2958,2022-08-28,CUST-9952,Nisha Verma,Female,Corporate,PROD-489,Technology,Accessories,Charger,10,1387.19
7791,2024-07-07,CUST-9144,Pallavi Kulkarni,Female,,PROD-423,Office Supplies,Paper,Sticky Notes,2,2120.42
5976,2020/06/10,CUST-4442,Arjun Singh,Male,Home Office,PROD-300,Furniture,Tables,Office Desk,5,4570.03
8502,01-08-2022,CUST-3694,Rajesh Sharma,Male,Home Office,PROD-193,Furniture,Chairs,Ergonomic Chair,5,2052.41
5540,2023-06-03,CUST-5669,Sachin Yadav,Male,Home Office,PROD-642,Office Supplies,Binders,View Binder,9,5212.03
4517,2024-07-20,CUST-7272,,Male,,PROD-617,Office Supplies,Binders,Ring Binder,6,5208.7
2498,2025-03-30,CUST-1045,Deepa Nair,Female,Corporate,PROD-438,Furniture,Tables,Office Desk,10,1620.84
1821,2022-05-27,CUST-5413,Rahul Patel,Male,Consumer,PROD-359,Furniture,Tables,Office Desk,3,4114.57
3190,2023-09-28,CUST-9606,Sachin Yadav,Male,,PROD-115,Furniture,Bookcases,Corner Shelf,3,4444.04
9490,2020-08-16,CUST-3336,Tanya Kapoor,Female,Home Office,PROD-334,Furniture,Bookcases,Wooden Bookcase,8,3933.54
9080,2020-06-11,CUST-7466,Sunita Jadhav,Female,Consumer,PROD-580,Office Supplies,Binders,View Binder,5,3170.18
10069,2020-04-26,CUST-2347,Vijay Rao ,Male,Corporate,PROD-310,Technology,Phones,Desk Phone,9,2413.14
7365,2020-02-18,CUST-9484,Arjun Singh,Male,,PROD-912,Office Supplies,Binders,View Binder,2,4622.29
9330,unknown,CUST-5905,Priya Iyer,Female,,PROD-325,Technology,Accessories,Mouse,2,2896.94
5892,2020-12-03,CUST-3128,Sanjay Gupta,Male,Corporate,PROD-949,Technology,Phones,Cordless Phone,3,"5,178.11"
6553,2020-07-23,CUST-8762,Aarti Kumar,Female,,PROD-637,Furniture,Tables,Folding Table,2,6385.72
10143,30/11/3021,CUST-4913,Rohit Kapoor ,Male,Corporate,PROD-291,Furniture,Tables,Conference Table,7,6321.18
5147,2021-08-06,CUST-7622,Harish Bhat,Male,Home Office,PROD-499,Technology,Laptops,Gaming Laptop,1,6328.33
3545,2024-11-10,CUST-8423,Ravi Kumar,Male,,PROD-380,Office Supplies,Storage,File Box,2,2596.15
1399,2021-01-27,CUST-6490,Priyanka Sinha,Female,Corporate,PROD-812,Furniture,Bookcases,Metal Shelf,3,1323.88
9894,26-05-2025,CUST-4848,Sonal Mishra,Female,,PROD-341,Furniture,Chairs,Ergonomic Chair,10,7357.91
8148,2021-02-06,CUST-4858,Aarti Kumar,Female,Consumer,PROD-841,Office Supplies,Writing,Marker,8,"4,236.58"
8107,2021-03-21,CUST-1070,Vijay Rao,Male,Home Office,PROD-379,Furniture,Tables,Conference Table,4,7101.59
9959,2024-04-06,CUST-5371,Kavita Joshi,Female,,PROD-705,Office Supplies,Writing,Ballpoint Pen,3,"4,667.62"
4352,17-12-2024,CUST-8713,Anjali Sharma,Female,,PROD-339,Furniture,Bookcases,Corner Shelf,1,NA
200,2024-08-04,CUST-1813,,Male,Consumer,PROD-266,Office Supplies,Paper,Printer Paper,4,5106.89
36,2023-01-11,CUST-9031,Sneha Reddy,Female,,PROD-208,Technology,Copiers,Inkjet Copier,3,3308.49
278,2021-01-01,CUST-4982,Amrita Ghosh,Female,,PROD-109,Furniture,Bookcases,Corner Shelf,8,5186.42
4176,2025/08/13,CUST-8466,Vikram Iyer,Male,,PROD-618,Furniture,Tables,Office Desk,8,3370.89
7582,2022/11/27,CUST-9097,Fatima Khan,Female,,PROD-793,Office Supplies,Paper,Printer Paper,2,3034.75
5270,2020-08-07,CUST-7905,Vikram Iyer,Male,Home Office,PROD-542,Technology,Phones,Cordless Phone,9,267.48
6321,2025-03-04,CUST-3390,Amrita Ghosh,Female,,PROD-335,Furniture,Tables,Folding Table,10,"6,604.37"
6707,2023-08-26,CUST-7957,Tanya Kapoor,Female,Home Office,PROD-641,Furniture,Tables,Office Desk,1,5807.45
8795,2020-01-16,CUST-4925,Vijay Rao,Male,,PROD-315,Furniture,Chairs,Folding Chair,3,4086.66
2433,unknown,CUST-6363,Divya Menon,Female,Home Office,PROD-362,Office Supplies,Storage,Storage Bin,3,2427.42
3365,2022-04-17,CUST-4323,Rakesh Rao,Male,Consumer,PROD-981,Technology,Phones,Desk Phone,7,5367.74
2147,2024-09-12,CUST-6825,Yogesh Patil,Male,Home Office,PROD-885,Office Supplies,Writing,Marker,7,₹3234.60
3994,2021-01-09,CUST-1604,Shivam Chauhan,Male,Consumer,PROD-163,Office Supplies,Paper,Sticky Notes,3,2142.81
4991,2023-12-23,CUST-2151,Tanya Kapoor,Female,Home Office,PROD-269,Office Supplies,Binders,View Binder,5,3169.61
8134,2025-05-26,CUST-1494,Ajay Deshmukh,Male,Home Office,PROD-704,Office Supplies,Binders,Ring Binder,4,5416.7
5477,16-07-2024,CUST-6853,Sunita Jadhav,Female,Consumer,PROD-607,Furniture,Bookcases,Corner Shelf,9,5736.18
6618,2020/09/14,CUST-1846,Madhuri Nair,Female,,PROD-863,Furniture,Chairs,Folding Chair,9,5549.32
2336,2023-10-30,CUST-8132,Sneha Reddy,Female,,PROD-810,Furniture,Chairs,Folding Chair,4,2171.93
7457,2022-10-06,CUST-5636,Rakesh Rao,Male,Corporate,PROD-559,Furniture,Chairs,Ergonomic Chair,2,1847.58
5948,2024-09-25,CUST-1807,Priya Iyer,Female,,PROD-919,Furniture,Tables,Folding Table,6,989.55
922,2023-04-05,CUST-7392,Kumari Rani,Female,Consumer,PROD-398,Office Supplies,Writing,Ballpoint Pen,6,7100.1
939,2022-06-21,CUST-8241,Tanya Kapoor,Female,,PROD-278,Office Supplies,Paper,Notebook,9,7077.01
3767,2023-09-04,CUST-7368,Nandini Shetty,Female,Home Office,PROD-176,Technology,Laptops,Ultrabook Laptop,4,6012.2
1670,2022-01-20,CUST-7557,Prashant Joshi,Male,Home Office,PROD-701,Furniture,Tables,Office Desk,4,5564.61
4561,2024-09-03,CUST-6017,Bhavika Patel,Female,Home Office,PROD-101,Office Supplies,Paper,Notebook,4,6757.45
5445,2022-07-27,CUST-3191,Vikram Iyer,Male,,PROD-565,Office Supplies,Binders,Ring Binder,3,7011.51
5893,2021-01-29,CUST-2891,Amrita Ghosh,Female,,PROD-474,Technology,Accessories,Charger,6,1251.53
2154,unknown,CUST-7835,Sonia Rao,Female,,PROD-172,Technology,Accessories,Charger,3,236.61
65,2025-01-10,CUST-3854,Harish Bhat,Male,,PROD-371,Furniture,Chairs,Mesh Chair,9,918.85
9408,2023-05-27,CUST-4673,Bhavna Mehta,Female,Consumer,PROD-485,Furniture,Tables,Conference Table,2,7333.91
8979,2023-12-24,CUST-1573,Bhavika Patel,Female,,PROD-787,Office Supplies,Binders,Ring Binder,10,7391.2
3981,2021-12-18,CUST-4422,Rahul Patel,Male,Home Office,PROD-179,Technology,Copiers,Inkjet Copier,4,3158.78
